鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
屏東市,土地,新街段三小段133地號,84.0,住,,,1081022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1293000,15393,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPRNMLMKJIOFFAT56CA,0.0,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東市大武路４之１號,23.64,住,,,1080904,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720330,72.08,3,1,2,有,無,2800000,38846,,0.0,0,,RPRPMLMKJIOFFAT76CA,72.08,0.0,0.0,,
長治鄉,房地(土地+建物),屏東縣長治鄉復華街６６５號,95.74,,一般農業區,甲種建築用地,1080921,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0820610,171.84,4,1,3,有,無,2200000,12803,,0.0,0,,RPSPMLMKJIOFFAT86CA,168.36,3.48,0.0,,
屏東市,土地,民生段331地號,56.0,住,,,1081024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1016800,18157,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPTPMLMKJIOFFAT96CA,0.0,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東市自由路７２８之３號五樓之四,9.04,住,,,1081007,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841109,71.32,2,2,1,有,有,2150000,30146,,0.0,0,,RPVNMLNKJIOFFAT07CA,50.3,0.0,3.43,,
萬丹鄉,土地,田厝段1073-2地號,65.0,,特定農業區,農牧用地,1081029,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,1538,,0.0,0,畸零地或有合併使用之交易。；,RPSPMLNKJIOFFAT96CA,0.0,0.0,0.0,,
屏東市,土地,瑞光段535地號,186.0,住,,,1081007,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7032500,37809,,0.0,0,,RPTOMLOKJIOFFAT07CA,0.0,0.0,0.0,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市機場北路746號十二樓,17.4,住,,,1081018,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,145.20000000000002,3,2,2,有,有,3670000,25275,坡道平面,0.0,0,,RPTNMLOKJIOFFAT96CA,78.6,0.0,12.83,,
屏東市,房地(土地+建物),屏東縣屏東市大連路１巷２４號五樓之一,15.74,住,,,1081024,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0821005,106.2,3,2,2,有,有,3500000,32957,,0.0,0,,RPOPMLPKJIOFFAT76CA,69.68,0.43,11.34,,
屏東市,房地(土地+建物),屏東縣屏東市博愛路３２５號五樓之二,6.36,住,,,1081021,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890331,30.15,3,2,2,有,有,612000,20299,,0.0,0,親友、員工或其他特殊關係間之交易。；受債權債務影響或債務抵償之交易。；,RPQNMLLLJIOFFAT09CA,18.87,0.0,2.21,,
屏東市,房地(土地+建物),屏東縣屏東市大同北路１３５號二樓之一,20.56,住,,,1081021,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840613,107.75,3,2,2,有,有,2750000,25522,,0.0,0,,RPOOMLPLJIOFFAT76CA,72.58,0.0,8.27,,
長治鄉,房地(土地+建物),屏東縣長治鄉香楊路３３號十一樓之三,3.91,商,,,1081026,土地4建物1車位0,十一層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841006,51.56,1,1,1,有,有,1400000,27153,,0.0,0,,RPQOMLPLJIOFFAT96CA,37.34,0.0,0.0,,
萬丹鄉,土地,萬惠段675-5地號,124.0,住,,,1081019,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1312850,10588,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPOMLQLJIOFFAT96CA,0.0,0.0,0.0,,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉大吉路１３２號,90.54,,鄉村區,乙種建築用地,1080913,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080122,175.14,4,2,4,有,無,7900000,45107,,0.0,0,,RPPNMLMJKIOFFAT98CA,159.9,0.0,15.24,,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉大昌路126巷33號,134.0,,特定農業區,甲種建築用地,1081017,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050202,238.07,5,2,5,有,無,10120000,42509,,0.0,0,,RPXNMLOJKIOFFAT37CA,223.2,0.0,14.87,,
長治鄉,土地,番子寮段1172地號,2330.0,,一般農業區,農牧用地,1081002,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1650000,708,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPOPMLLKKIOFFAT09CA,0.0,0.0,0.0,,
鹽埔鄉,土地,新二段1255地號,82.24,,一般農業區,甲種建築用地,1081101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,334000,4061,,0.0,0,,RPQNMLMKJIOFFBT56CA,0.0,0.0,0.0,,
