鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
名間鄉,土地,崁頂段1210地號,1725.17,,一般農業區,農牧用地,1081029,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1159,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLMKJIOFFAM48CA,0.0,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投市中興路３０４之４號,117.05,,鄉村區,乙種建築用地,1080930,土地3建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690801,92.56,0,0,0,無,無,2800000,30251,,0.0,0,,RPUNMLTKJIOFFAM86CA,92.56,0.0,0.0,,
南投市,土地,永興段651地號,874.93,住,,,1081004,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11000000,12572,,0.0,0,,RPSNMLOJKIOFFAM78CA,0.0,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投市南陽路166巷6號,44.34,住,,,1081014,土地11建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0910515,90.52000000000001,3,2,2,有,無,4000000,44189,,0.0,0,,RPTNMLOJKIOFFAM88CA,72.96,0.0,9.83,,
草屯鎮,房地(土地+建物),南投縣草屯鎮大成街１０５號,132.87,商,,,1080917,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0550627,46.29,2,1,1,有,無,10000000,216029,,0.0,0,承買人有2人。,RPSNMLMKJIOFFBM68CA,46.29,0.0,0.0,,
埔里鎮,土地,寶湖窟段287地號,223.58,,特定農業區,甲種建築用地,1081004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,14760,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLMKJIOFFCM58CA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮?吉巷８８弄１８號,115.39,,鄉村區,乙種建築用地,1081004,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0690625,63.36,2,2,1,有,無,2000000,31566,,0.0,0,,RPPNMLNKJIOFFCM58CA,63.36,0.0,0.0,,
國姓鄉,土地,水長流段61-6地號,5202.0,,特定農業區,農牧用地,1081002,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7650000,1471,,0.0,0,,RPSNMLNKJIOFFCM88CA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮虎耳二街１０５號,115.11,,鄉村區,乙種建築用地,1081005,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060112,230.73,5,2,5,有,無,12000000,52009,,0.0,0,,RPPNMLTKJIOFFCM56CA,199.22,9.42,22.09,,
埔里鎮,房地(土地+建物),南投縣埔里鎮東興二街６６巷５號,76.0,住,,,1080906,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0790608,134.7,4,2,3,有,無,4800000,35635,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLNJKIOFFCM58CA,134.7,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮忠孝路３０１號五樓之１０,4.24,住,,,1081004,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850209,39.74,1,1,1,有,有,1100000,27680,,0.0,0,,RPRNMLNJKIOFFCM78CA,25.42,0.0,4.95,,
埔里鎮,房地(土地+建物),南投縣埔里鎮育樂路６巷１號六樓之２,19.4,住,,,1081024,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820724,109.15,3,1,1,有,無,2500000,22904,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLQKKIOFFCM09CA,85.75,0.0,9.22,,
鹿谷鄉,土地,小半天段788-7地號,2240.0,,山坡地保育區,林業用地,1081101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,134,,0.0,0,,RPQNMLPKJIOFFDM98CA,0.0,0.0,0.0,,
鹿谷鄉,土地,小半天段788-4地號,2241.0,,山坡地保育區,林業用地,1081101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,134,,0.0,0,,RPTNMLPKJIOFFDM66CA,0.0,0.0,0.0,,
