鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
安平區,房地(土地+建物),臺南市安平區永華十二街２７巷７１號,104.0,商,,,1080925,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0931119,282.53,4,3,6,有,無,13500000,47783,,0.0,0,,RPTPMLMKJIOFFAD97CA,252.06,5.23,25.24,,
北區,房地(土地+建物),臺南市北區北門路三段５０號三樓之１,15.86,住,,,1081022,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0911227,72.07,3,2,2,有,有,2550000,35382,,0.0,0,,RPVNMLMKJIOFFAD97CA,43.32,0.0,5.59,,
北區,房地(土地+建物),臺南市北區東豐路４９１號七樓之４,26.19,其他,,,1081023,土地2建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720818,124.53999999999999,4,2,4,有,有,3120000,25052,,0.0,0,,RPTNMLOKJIOFFAD97CA,100.71,0.0,0.0,,
北區,房地(土地+建物),臺南市北區臨安路二段２４９巷１２之３號,33.81,住,,,1081006,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701223,116.72,3,2,2,有,無,3800000,32557,,0.0,0,,RPUPMLRLJIOFFAD68CA,90.46,0.0,11.82,,
北區,房地(土地+建物),臺南市北區西門路四段３６７號五樓,94.19,商,,,1080918,土地1建物1車位0,五層,十一層,辦公商業大樓,商業用,鋼筋混凝土造,0800131,625.89,0,0,0,無,有,16000000,25564,,0.0,0,,RPPOMLTLJIOFFAD28CA,470.97,0.0,62.44,,
安平區,土地,新南段43-18地號,291.0,住,,,1080925,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29050000,99828,,0.0,0,,RPTNMLMJKIOFFAD77CA,0.0,0.0,0.0,,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路188號八樓之25,16.37,住,,,1081018,土地1建物1車位1,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850907,173.1,3,2,2,有,有,5000000,28885,坡道平面,0.0,0,,RPQOMLMJKIOFFAD57CA,95.7,1.14,12.28,,
安平區,房地(土地+建物),臺南市安平區永華六街214號十樓之11,11.5,商,,,1081005,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820612,140.25,4,2,2,有,有,4700000,33512,,0.0,0,,RPROMLMJKIOFFAD67CA,106.81,0.0,6.45,,
北區,房地(土地+建物)+車位,臺南市北區林森路三段１５５號八樓之３,23.31,住,,,1050611,土地5建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080726,243.58999999999997,3,2,3,有,有,17930000,77877,坡道平面,27.48,1100000,交易日期為預售屋買賣契約簽約日,RPXNMLMJKIOFFAD18CA,128.93,0.0,14.02,,
北區,房地(土地+建物)+車位,臺南市北區林森路三段１５３號六樓之３,23.31,住,,,1070111,土地5建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080726,243.5,3,2,3,有,有,17180000,74900,坡道平面,27.48,1000000,交易日期為預售屋買賣契約簽約日,RPPNMLNJKIOFFAD47CA,128.84,0.0,14.02,,
