編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLNKQHNFFAP07CC,1,263.89,店鋪、停車空間、住宅、樓梯間,鋼筋混凝土造,106年5月15日,四層,
RPUNMLPLIINFFDP17CC,6,199.80,店舖、住宅、騎樓,鋼筋混凝土造,101年7月13日,四層,
RPOOMLQJRHNFFDP37CC,56,122.74,商業用,加強磚造,51年4月30日,二層,
RPVNMLNKRHNFFBP67DC,25,94.44,住商用,鋼筋混凝土造,82年5月30日,六層,
RPVNMLNKRHNFFBP67DC,25,15.02,共有部份,鋼筋混凝土造,82年5月30日,六層,
RPVNMLNKRHNFFBP67DC,25,13.59,共有部份,鋼筋混凝土造,82年5月30日,六層,
RPRNMLNKQHNFFAP96CC,1,263.89,店鋪、停車空間、住宅、樓梯間,鋼筋混凝土造,106年5月15日,四層,
RPQOMLPLIINFFAP56CC,16,67.80,店舖、停車空間,鋼骨造,91年8月22日,一層,
RPQOMLPLIINFFAP56CC,16,67.80,店舖、停車空間,鋼骨造,91年8月22日,一層,
RPQOMLPLIINFFAP56CC,16,67.80,店舖、停車空間,鋼骨造,91年8月22日,一層,
RPVNMLQLIINFFAP07CC,2,96.99,店鋪、住宅,鋼筋混凝土造,105年7月4日,四層,
