編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLSKNHPFFAO67CA,10,24.92,防空避難室兼停車空間、開放空間,鋼筋混凝土造,98年9月22日,十四層,
RPTNMLQLNHPFFAO17CA,26,81.24,住家用,鋼筋混凝土造,83年3月1日,五層,三層 陽台
RPTNMLQLNHPFFAO17CA,26,12.00,共有部分,鋼筋混凝土造,83年3月1日,五層,
RPTNMLQLNHPFFAO17CA,26,4.06,,鋼筋混凝土造,83年3月1日,七層,
RPXNMLPLNHPFFAO47CA,12,.22,守衛室,鋼筋混凝土造,96年12月6日,一層,一層 雨遮
RPXNMLPLNHPFFAO47CA,12,47.71,防空避難室兼停車空間、開放空間、公共服務空間,鋼筋混凝土造,96年12月6日,十三層,
RPXNMLPLNHPFFAO47CA,12,117.58,集合住宅,鋼筋混凝土造,96年12月6日,十二層,七層 陽台 雨遮
RPXNMLPLNHPFFAO47CA,12,17.13,梯間、水箱、昇降梯房,鋼筋混凝土造,96年12月6日,十二層,
RPXNMLPLNHPFFAO47CA,12,24.58,防空避難室兼停車空間、開放空間、公共服務空間,鋼筋混凝土造,96年12月6日,十三層,
RPOOMLKKOHPFFAO78CA,37,86.91,住家用,鋼筋混凝土造,71年12月24日,五層,四層
RPQQMLTJOHPFFAO37CA,11,.01,守衛室,鋼筋混凝土造,97年11月26日,十四層,一層
RPQQMLTJOHPFFAO37CA,11,.00,樓梯間、樓梯電梯間、水箱、昇降機械室,鋼筋混凝土造,97年11月26日,十四層,
RPQQMLTJOHPFFAO37CA,11,134.07,辦公室、機電空間,鋼筋混凝土造,97年11月26日,十四層,十三層 陽台 雨遮
RPQQMLTJOHPFFAO37CA,11,41.69,消防機械室、機電設備空間、防空避難室兼停車空間、污水機房電信室、台電配電室、發電機室、停車空間、開放空間,鋼筋混凝土造,97年11月26日,十四層,
RPQQMLTJOHPFFAO37CA,11,29.40,消防機械室、機電設備空間、防空避難室兼停車空間、污水機房電信室、台電配電室、發電機室、停車空間、開放空間,鋼筋混凝土造,97年11月26日,十四層,
RPQQMLTJOHPFFAO37CA,11,22.25,樓梯間、樓梯電梯間、水箱、昇降機械室,鋼筋混凝土造,97年11月26日,十四層,
RPVPMLSLPHPFFAO18EA,,194.67,住宅,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層 陽台
RPVPMLSLPHPFFAO18EA,8,.19,店舖,鋼骨造,100年3月31日,二層,一層
RPVPMLSLPHPFFAO18EA,8,4.32,社區活動中心,鋼骨造,100年3月31日,二層,一層 二層 陽台 見其他登記事項
RPRNMLNKNHPFFAO56CA,23,20.40,住家用,鋼筋混凝土造,86年7月7日,五層,三層 陽台
RPRNMLNKNHPFFAO56CA,23,8.33,共有部分,鋼筋混凝土造,86年7月7日,五層,
RPRNMLNKNHPFFAO56CA,23,.50,住家用,鋼筋混凝土造,86年7月7日,四層,一層
RPRNMLNKNHPFFAO56CA,23,.50,住家用,鋼筋混凝土造,86年7月7日,四層,三層
RPWQMLSLPHPFFAO38EA,,194.67,住宅,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層 陽台
RPWQMLSLPHPFFAO38EA,8,.19,店舖,鋼骨造,100年3月31日,二層,一層
RPWQMLSLPHPFFAO38EA,8,4.32,社區活動中心,鋼骨造,100年3月31日,二層,一層 二層 陽台 見其他登記事項
RPTOMLSKNHPFFAO37CA,31,64.46,住家用,鋼筋混凝土造,78年8月21日,五層,四層 陽台
RPTOMLSKNHPFFAO37CA,31,14.28,共有部分,鋼筋混凝土造,78年8月21日,五層,
RPTPMLSLPHPFFAO97EA,,199.20,住宅,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層 陽台
RPTPMLSLPHPFFAO97EA,8,.19,店舖,鋼骨造,100年3月31日,二層,一層
RPTPMLSLPHPFFAO97EA,8,4.32,社區活動中心,鋼骨造,100年3月31日,二層,一層 二層 陽台 見其他登記事項
RPUQMLSLPHPFFAO18EA,,194.67,住宅,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層 陽台
RPUQMLSLPHPFFAO18EA,8,.19,店舖,鋼骨造,100年3月31日,二層,一層
RPUQMLSLPHPFFAO18EA,8,4.32,社區活動中心,鋼骨造,100年3月31日,二層,一層 二層 陽台 見其他登記事項
RPRNMLRKNHPFFAO96CA,,59.50,住家用,鋼筋混凝土造,,五層,五層 陽台
RPRNMLRKNHPFFAO96CA,,9.36,共有部分,鋼筋混凝土造,,五層,
RPORMLSLPHPFFAO67EA,,194.81,住宅,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層 陽台
RPORMLSLPHPFFAO67EA,8,.19,店舖,鋼骨造,100年3月31日,二層,一層
RPORMLSLPHPFFAO67EA,8,4.32,社區活動中心,鋼骨造,100年3月31日,二層,一層 二層 陽台 見其他登記事項
RPXQMLSLPHPFFAO48EA,,194.81,住宅,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層 陽台
RPVOMLSKNHPFFAO57CA,12,91.65,集合住宅,鋼筋混凝土造,97年7月21日,,三層 陽台
RPXQMLSLPHPFFAO48EA,8,.19,店舖,鋼骨造,100年3月31日,二層,一層
RPXQMLSLPHPFFAO48EA,8,4.32,社區活動中心,鋼骨造,100年3月31日,二層,一層 二層 陽台 見其他登記事項
RPVOMLSKNHPFFAO57CA,12,14.57,樓梯間、機械室、水箱,鋼筋混凝土造,97年7月21日,十二層,
RPVOMLSKNHPFFAO57CA,12,16.52,防空避難室兼停車空間,鋼筋混凝土造,97年7月21日,十二層,
RPPRMLSLPHPFFAO77EA,,194.81,住宅,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層 陽台
RPPRMLSLPHPFFAO77EA,8,.19,店舖,鋼骨造,100年3月31日,二層,一層
RPPRMLSLPHPFFAO77EA,8,4.32,社區活動中心,鋼骨造,100年3月31日,二層,一層 二層 陽台 見其他登記事項
RPTRMLSLPHPFFAO18EA,,203.85,住宅,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層 陽台
RPTRMLSLPHPFFAO18EA,8,.19,店舖,鋼骨造,100年3月31日,二層,一層
RPTRMLSLPHPFFAO18EA,8,4.32,社區活動中心,鋼骨造,100年3月31日,二層,一層 二層 陽台 見其他登記事項
RPQRMLSLPHPFFAO87EA,,191.99,住宅,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層 陽台
RPQRMLSLPHPFFAO87EA,8,.19,店舖,鋼骨造,100年3月31日,二層,一層
RPQRMLSLPHPFFAO87EA,8,4.32,社區活動中心,鋼骨造,100年3月31日,二層,一層 二層 陽台 見其他登記事項
RPPOMLOLNHPFFAO66CA,5,67.83,集合住宅,鋼筋混凝土造,104年5月5日,十三層,十三層 陽台 雨遮
RPPOMLOLNHPFFAO66CA,5,13.24,共有部分,鋼筋混凝土造,104年5月5日,十三層,
RPPOMLOLNHPFFAO66CA,5,46.83,共有部分,鋼筋混凝土造,104年5月5日,十三層,
RPUNMLOLNHPFFAO07CA,25,49.66,住家用,鋼筋混凝土造,83年11月14日,五層,五層 陽台
RPUNMLOLNHPFFAO07CA,25,13.84,共有部分,鋼筋混凝土造,83年11月14日,五層,
RPUNMLOLNHPFFAO07CA,25,29.21,共有部分,鋼筋混凝土造,83年11月14日,五層,
RPUOMLTLNHPFFAO67CA,26,98.33,住宅,鋼筋混凝土造,83年7月8日,五層,三層 陽台
RPUOMLTLNHPFFAO67CA,26,11.46,共有部分,鋼筋混凝土造,83年7月8日,五層,
RPUOMLTLNHPFFAO67CA,26,98.33,住宅,鋼筋混凝土造,83年7月8日,五層,四層 陽台
RPUOMLTLNHPFFAO67CA,26,11.46,共有部分,鋼筋混凝土造,83年7月8日,五層,
RPQOMLMJOHPFFAO09CA,5,96.89,集合住宅,鋼筋混凝土造,104年4月16日,五層,二層 陽台
RPQOMLMJOHPFFAO09CA,5,22.79,共有部分,鋼筋混凝土造,104年4月16日,五層,
RPQOMLMJOHPFFAO09CA,5,24.69,共有部分,鋼筋混凝土造,104年4月16日,五層,
RPXPMLKLNHPFFAO17CA,,239.65,停車空間、集合住宅、樓梯間,鋼筋混凝土造,109年1月14日,四層,一層 二層 三層 四層 陽台 屋簷 見其他登記事項
RPRPMLPLNHPFFAO07CA,19,346.01,住宅、機電空間,鋼骨鋼筋混凝土造,89年12月20日,四層,一層 二層 三層 四層 陽台
RPWPMLKLNHPFFAO07CA,,239.65,停車空間、集合住宅、樓梯間,鋼筋混凝土造,109年1月14日,四層,一層 二層 三層 四層 陽台 屋簷 見其他登記事項
RPTNMLNKNHPFFAO76CA,41,76.44,住家用,加強磚造,67年12月7日,二層,一層 二層
RPVNMLSKNHPFFAO47CA,7,148.88,集合住宅,鋼筋混凝土造,102年9月15日,二十三層,十七層 陽台 雨遮
RPVNMLSKNHPFFAO47CA,7,89.22,共有部分,鋼筋混凝土造,102年9月15日,二十三層,
RPVNMLSKNHPFFAO47CA,7,24.92,共有部分,鋼筋混凝土造,102年9月15日,二十三層,
RPWOMLKLNHPFFAO96CA,14,259.92,停車空間、住宅,鋼筋混凝土造,95年1月16日,四層,一層 二層 三層 四層 陽台 雨遮 地下一層 見其他登記事項
RPWOMLKLNHPFFAO96CA,14,23.41,停車空間、住宅,鋼筋混凝土造,95年1月16日,四層,
RPORMLPKNHPFFAO86CA,,138.76,住家用,加強磚造,,二層,一層 二層 騎樓
RPVPMLSKNHPFFAO67CA,16,113.38,集合住宅,鋼筋混凝土造,93年9月15日,十四層,九層 陽台
RPVPMLSKNHPFFAO67CA,16,56.29,戶內遊憩設施、社區〈村里〉活動中心、防空避難室兼停車空間、機房、水箱、樓梯間,鋼筋混凝土造,93年9月15日,十四層,
RPTOMLNKNHPFFAO86CA,15,30.98,集合住宅,鋼筋混凝土造,94年2月20日,四層,地下一層
RPTOMLNKNHPFFAO86CA,15,1.61,集合住宅,鋼筋混凝土造,94年2月20日,四層,地下一層
RPTOMLNKNHPFFAO86CA,15,.50,共有部分,鋼筋混凝土造,94年2月20日,四層,
RPTOMLNKNHPFFAO86CA,15,35.94,共有部分,鋼筋混凝土造,94年2月20日,四層,
RPTOMLNKNHPFFAO86CA,15,10.88,共有部分,鋼筋混凝土造,94年2月20日,四層,
RPRNMLPKNHPFFAO76CA,1,219.14,停車空間、集合住宅、梯間,鋼筋混凝土造,108年7月25日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPRNMLPKNHPFFAO76CA,1,.28,共有部分,鋼筋混凝土造,108年7月25日,四層,
RPVQMLPKNHPFFAO47CA,24,160.97,辦公室,鋼筋混凝土造,85年1月31日,八層,二層 陽台
RPVQMLPKNHPFFAO47CA,24,54.56,共有部分,鋼筋混凝土造,85年1月31日,八層,
RPQNMLPKNHPFFAO66CA,1,219.14,停車空間、集合住宅、梯間,鋼筋混凝土造,108年7月25日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPQNMLPKNHPFFAO66CA,1,.28,共有部分,鋼筋混凝土造,108年7月25日,四層,
RPSNMLPKNHPFFAO86CA,1,228.17,停車空間、集合住宅、梯間,鋼筋混凝土造,108年7月25日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPSNMLPKNHPFFAO86CA,1,.28,共有部分,鋼筋混凝土造,108年7月25日,四層,
RPTNMLPKNHPFFAO96CA,1,220.30,停車空間、集合住宅、梯間,鋼筋混凝土造,108年7月25日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPTNMLPKNHPFFAO96CA,1,.28,共有部分,鋼筋混凝土造,108年7月25日,四層,
RPTQMLPKNHPFFAO27CA,11,114.82,商務住宅,鋼筋混凝土造,98年7月21日,十五層,七層 陽台
RPTQMLPKNHPFFAO27CA,11,18.18,樓梯間、水箱、昇降機房,鋼筋混凝土造,98年7月21日,十五層,
RPTQMLPKNHPFFAO27CA,11,28.68,防空避難室兼停車空間、消防機械室、污水機房、台電配電室、電信室、開放空間、發電機室,鋼筋混凝土造,98年7月21日,十五層,
RPTQMLPKNHPFFAO27CA,11,.04,守衛室,鋼筋混凝土造,98年7月21日,十五層,一層
RPTQMLPKNHPFFAO27CA,11,.01,樓梯間、水箱、昇降機房,鋼筋混凝土造,98年7月21日,十五層,
RPTQMLPKNHPFFAO27CA,11,45.04,防空避難室兼停車空間、消防機械室、污水機房、台電配電室、電信室、開放空間、發電機室,鋼筋混凝土造,98年7月21日,十五層,
RPWNMLOKNHPFFAO17CA,,111.89,住家用,鋼筋混凝土造,,十二層,七層 陽台
RPWNMLOKNHPFFAO17CA,,34.19,共有部分,鋼筋混凝土造,,十二層,
RPSQMLTKNHPFFAO57CA,9,280.71,停車空間、住宅、樓梯間,鋼筋混凝土造,100年8月22日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
RPXQMLTKNHPFFAO08CA,,152.15,住家用,鋼筋混凝土造,,三層,一層 二層 三層 陽台 平台
RPWQMLTKNHPFFAO97CA,29,23.24,見使用執照,鋼筋混凝土造,80年9月9日,七層,二層 陽台
RPWQMLTKNHPFFAO97CA,29,7.71,共有部分,鋼筋混凝土造,80年9月9日,七層,
RPWQMLTKNHPFFAO97CA,29,1.46,共有部分,鋼筋混凝土造,80年9月9日,七層,
RPSPMLSKNHPFFAO37CA,12,32.18,集合住宅,鋼筋混凝土造,97年5月22日,七層,六層 雨遮
RPSPMLSKNHPFFAO37CA,12,1.09,管理委員會使用空間,鋼筋混凝土造,97年5月22日,七層,一層 陽台 雨遮
RPSPMLSKNHPFFAO37CA,12,16.71,防空避難室兼停車空間、污水處理機房,鋼筋混凝土造,97年5月22日,七層,
RPSPMLSKNHPFFAO37CA,12,14.09,防空避難室兼停車空間、污水處理機房,鋼筋混凝土造,97年5月22日,七層,
RPSPMLSKNHPFFAO37CA,12,8.53,樓電梯間、水箱、電梯機械室,鋼筋混凝土造,97年5月22日,七層,
RPROMLTKNHPFFAO27CA,49,86.38,住家用,加強磚造,59年12月31日,二層,一層 二層
RPWOMLOJOHPFFAO27CA,27,28.70,住家用,鋼筋混凝土造,82年6月28日,五層,五層 陽台
RPWOMLOJOHPFFAO27CA,27,7.09,共有部分,鋼筋混凝土造,82年6月28日,五層,
RPWOMLOJOHPFFAO27CA,27,3.25,見使用執照,鋼筋混凝土造,82年6月28日,五層,地下層
RPPPMLQLNHPFFAO96CA,18,26.83,住家用,鋼筋混凝土造,90年12月31日,四層,三層 陽台
RPPPMLQLNHPFFAO96CA,18,9.21,公共設施,鋼筋混凝土造,90年12月31日,四層,
RPXNMLKKOHPFFAO96CA,39,88.25,住家用,鋼筋混凝土造,70年10月6日,五層,四層
RPXNMLKKOHPFFAO96CA,39,12.16,共有部分,鋼筋混凝土造,70年10月6日,五層,
RPPNMLLKOHPFFAO88CA,,54.19,集合住宅,鋼筋混凝土造,109年2月25日,十一層,二層 陽台
RPPNMLLKOHPFFAO88CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPPNMLLKOHPFFAO88CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPRNMLLKOHPFFAO09CA,,54.19,集合住宅,鋼筋混凝土造,109年2月25日,十一層,三層 陽台
RPRNMLLKOHPFFAO09CA,,7.35,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPRNMLLKOHPFFAO09CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPQNMLLKOHPFFAO98CA,,54.35,集合住宅,鋼筋混凝土造,109年2月25日,十一層,二層 陽台
RPQNMLLKOHPFFAO98CA,,7.36,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPSNMLLKOHPFFAO56CA,,54.35,集合住宅,鋼筋混凝土造,109年2月25日,十一層,三層 陽台
RPQNMLLKOHPFFAO98CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPSNMLLKOHPFFAO56CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPSNMLLKOHPFFAO56CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPTNMLLKOHPFFAO66CA,,54.19,集合住宅,鋼筋混凝土造,109年2月25日,十一層,四層 陽台
RPTNMLLKOHPFFAO66CA,,7.35,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPTNMLLKOHPFFAO66CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPUNMLLKOHPFFAO76CA,,54.35,集合住宅,鋼筋混凝土造,109年2月25日,十一層,四層 陽台
RPUNMLLKOHPFFAO76CA,,7.36,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPUNMLLKOHPFFAO76CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPVNMLLKOHPFFAO86CA,,54.19,集合住宅,鋼筋混凝土造,109年2月25日,十一層,五層 陽台
RPVNMLLKOHPFFAO86CA,,7.35,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPVNMLLKOHPFFAO86CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPWNMLLKOHPFFAO96CA,,54.35,集合住宅,鋼筋混凝土造,109年2月25日,十一層,五層 陽台
RPWNMLLKOHPFFAO96CA,,7.36,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPWNMLLKOHPFFAO96CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPXPMLKKOHPFFAO17CA,25,104.98,住家用,鋼筋混凝土造,84年3月25日,十三層,十一層 陽台 花台
RPXPMLKKOHPFFAO17CA,25,11.17,共有部分,鋼筋混凝土造,84年3月25日,十三層,
RPXPMLKKOHPFFAO17CA,25,40.97,共有部分,鋼筋混凝土造,84年3月25日,十三層,
RPOOMLLKOHPFFAO88CA,,54.35,集合住宅,鋼筋混凝土造,109年2月25日,十一層,六層 陽台
RPOOMLLKOHPFFAO88CA,,7.36,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPOOMLLKOHPFFAO88CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPXNMLLKOHPFFAO07CA,,54.19,集合住宅,鋼筋混凝土造,109年2月25日,十一層,六層 陽台
RPXNMLLKOHPFFAO07CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPXNMLLKOHPFFAO07CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPPNMLMKOHPFFAO98CA,,54.19,集合住宅,鋼筋混凝土造,109年2月25日,十一層,七層 陽台
RPPNMLMKOHPFFAO98CA,,7.35,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPPNMLMKOHPFFAO98CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPSNMLMKOHPFFAO66CA,,54.35,集合住宅,鋼筋混凝土造,109年2月25日,十一層,八層 陽台
RPSNMLMKOHPFFAO66CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPSNMLMKOHPFFAO66CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPRNMLMKOHPFFAO56CA,,54.19,集合住宅,鋼筋混凝土造,109年2月25日,十一層,八層 陽台
RPRNMLMKOHPFFAO56CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPRNMLMKOHPFFAO56CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPQNMLMKOHPFFAO09CA,,54.35,集合住宅,鋼筋混凝土造,109年2月25日,十一層,七層 陽台
RPQNMLMKOHPFFAO09CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPQNMLMKOHPFFAO09CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPTNMLMKOHPFFAO76CA,,54.19,集合住宅,鋼筋混凝土造,109年2月25日,十一層,九層 陽台
RPTNMLMKOHPFFAO76CA,,7.35,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPTNMLMKOHPFFAO76CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPUNMLMKOHPFFAO86CA,,54.35,集合住宅,鋼筋混凝土造,109年2月25日,十一層,九層 陽台
RPUNMLMKOHPFFAO86CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPUNMLMKOHPFFAO86CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPPPMLOJOHPFFAO66CA,29,89.93,住家用,鋼筋混凝土造,80年8月1日,十二層,七層 陽台
RPPPMLOJOHPFFAO66CA,29,15.34,共有部分,鋼筋混凝土造,80年8月1日,十二層,
RPPPMLOJOHPFFAO66CA,29,20.41,共有部分,鋼筋混凝土造,80年8月1日,000,
RPVNMLMKOHPFFAO96CA,,54.19,集合住宅,鋼筋混凝土造,109年2月25日,十一層,十層 陽台
RPVNMLMKOHPFFAO96CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPVNMLMKOHPFFAO96CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPTPMLQLNHPFFAO37CA,11,26.55,辦公室,鋼筋混凝土造,97年11月1日,七層,六層 陽台 雨遮
RPWNMLMKOHPFFAO07CA,,54.35,集合住宅,鋼筋混凝土造,109年2月25日,十一層,十層 陽台
RPTPMLQLNHPFFAO37CA,11,5.67,走廊,鋼筋混凝土造,97年11月1日,七層,
RPWNMLMKOHPFFAO07CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPTPMLQLNHPFFAO37CA,11,15.70,防空避難室、樓梯間、停車空間、水箱、機房,鋼筋混凝土造,97年11月1日,七層,
RPWNMLMKOHPFFAO07CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPUNMLSKNHPFFAO37CA,25,22.24,住家用,鋼筋混凝土造,83年11月14日,五層,四層 陽台
RPUNMLSKNHPFFAO37CA,25,5.78,共有部分,鋼筋混凝土造,83年11月14日,五層,
RPUNMLSKNHPFFAO37CA,25,13.07,共有部分,鋼筋混凝土造,83年11月14日,五層,
RPQPMLTKNHPFFAO27CA,11,.62,管理員室,鋼筋混凝土造,98年9月9日,十五層,一層
RPQPMLTKNHPFFAO27CA,11,46.75,停車空間、設備機房、防空避難室、開放空間,鋼筋混凝土造,98年9月9日,十五層,
RPQPMLTKNHPFFAO27CA,11,168.64,停車空間、集合住宅,鋼筋混凝土造,98年9月9日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項
RPQPMLTKNHPFFAO27CA,11,47.30,停車空間、設備機房、防空避難室、開放空間,鋼筋混凝土造,98年9月9日,十五層,
RPQSMLPKNHPFFAO17CA,29,28.30,住家用,鋼筋混凝土造,80年1月22日,七層,四層 陽台
RPQSMLPKNHPFFAO17CA,29,2.13,共有部分,鋼筋混凝土造,80年1月22日,七層,
RPQSMLPKNHPFFAO17CA,,3.52,共有部分,鋼筋混凝土造,,七層,
RPQSMLPKNHPFFAO17CA,,5.53,共有部分,鋼筋混凝土造,,七層,
RPTSMLPKNHPFFAO47CA,,406.18,住商用,加強磚造,,四層,一層 二層 三層 四層 騎樓
RPSNMLLLNHPFFAO56CA,13,124.56,集合住宅,鋼骨鋼筋混凝土造,96年7月3日,二十八層,四層 陽台 雨遮
RPSNMLLLNHPFFAO56CA,13,59.74,防空避難室兼停車空間、管理室、門廳、公共設施,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPSNMLLLNHPFFAO56CA,13,22.61,梯間、機房、水箱,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPSNMLLLNHPFFAO56CA,13,.37,Ｙ中繼水箱,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPVSMLPKNHPFFAO67CA,,89.62,住家用,加強磚造,,二層,一層 二層
RPSSMLPKNHPFFAO37CA,30,129.47,住家用,鋼筋混凝土造,78年10月18日,五層,二層 陽台
RPSSMLPKNHPFFAO37CA,,17.47,共有部分,鋼筋混凝土造,,五層,
RPPRMLPKNHPFFAO96CA,7,42.53,共有部分,鋼筋混凝土造,102年4月10日,十五層,
RPPRMLPKNHPFFAO96CA,7,84.51,集合住宅,鋼筋混凝土造,102年4月10日,十五層,十層 陽台 雨遮
RPPRMLPKNHPFFAO96CA,7,21.26,共有部分,鋼筋混凝土造,102年4月10日,十五層,
RPRSMLPKNHPFFAO37DA,29,197.30,住商用,鋼筋混凝土造,80年4月2日,五層,一層 二層 三層 四層 五層
RPPPMLKLNHPFFAO56EA,45,69.50,住家用,加強磚造,64年5月7日,二層,一層 二層 騎樓
RPVNMLTKNHPFFAO57CA,,134.95,集合住宅,鋼筋混凝土造,108年9月25日,十二層,八層 陽台 雨遮
RPVNMLTKNHPFFAO57CA,,69.44,共有部分,鋼筋混凝土造,108年9月25日,十二層,
RPVNMLTKNHPFFAO57CA,,21.73,共有部分,鋼筋混凝土造,108年9月25日,十二層,
RPXNMLTKNHPFFAO77CA,,134.95,集合住宅,鋼筋混凝土造,108年9月25日,十二層,十一層 陽台 雨遮
