鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
埔里鎮,土地,愛蘭段253地號,36.79,,鄉村區,乙種建築用地,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,6795,,0.0,0,瑕疵物件之交易。；,RPQNMLMKNHPFFCM98CA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮中華路72號,54.08,住,,,1090330,土地1建物1車位0,一層，二層，騎樓,九層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0931116,291.55,3,1,2,有,無,8000000,27440,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVNMLPKNHPFFCM17CA,200.91,0.0,13.17,,
仁愛鄉,土地,曲冰段771地號,253.5,,鄉村區,乙種建築用地,1090511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,110000,434,,0.0,0,,RPVOMLSLNHPFFCM67CA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮東潤路78之15號,62.05,,鄉村區,乙種建築用地,1090407,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740423,60.0,4,2,2,有,無,3500000,58333,,0.0,0,含增建或未登記建物。；,RPRNMLMJOHPFFCM09CA,60.0,0.0,0.0,,
鹿谷鄉,土地,新初鄉段82地號,2585.88,,一般農業區,農牧用地,1090423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,3867,,0.0,0,,RPPNMLMKNHPFFDM98CA,0.0,0.0,0.0,,
竹山鎮,土地,圳頭段702地號,186.47,住,,,1090416,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1739000,9326,,0.0,0,不動產之共有人數為４人,RPTNMLPKNHPFFDM07CA,0.0,0.0,0.0,,
鹿谷鄉,土地,新內湖段492-1地號,896.79,住,,,1090423,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8800000,9813,,0.0,0,權利人2位,RPQNMLMLNHPFFDM56CA,0.0,0.0,0.0,,
鹿谷鄉,房地(土地+建物),南投縣鹿谷鄉愛鄉路６６之６號６樓之２,20.91,,鄉村區,乙種建築用地,1090505,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060904,66.19,1,1,1,有,無,2600000,39281,,0.0,0,,RPPNMLQLNHPFFDM86CA,40.63,0.0,3.96,,
竹山鎮,土地,保生段303-3地號,198.44,,鄉村區,乙種建築用地,1090322,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1580000,7962,,0.0,0,,RPRNMLMKNHPFFDM66DA,0.0,0.0,0.0,,
草屯鎮,土地,草屯段57-31地號,99.0,都市：其他:住宅區 86.39%， 道路 13.61%,,,1090426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7800000,78788,,0.0,0,含增建或未登記建物。；,RPTNMLMKNHPFFBM66DA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮學府二巷7號,97.55,,鄉村區,乙種建築用地,1090428,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0651001,64.9,2,2,1,有,無,3500000,53929,,0.0,0,,RPRNMLMKNHPFFCM56DA,64.9,0.0,0.0,,
埔里鎮,土地,紅瓦厝段620地號,78.55,,特定農業區,農牧用地,1090328,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,475200,6050,,0.0,0,,RPTNMLOKNHPFFCM96DA,0.0,0.0,0.0,,
竹山鎮,土地,中州段1416地號,436.02,,鄉村區,乙種建築用地,1090430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,1605,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLOJOHPFFDM76CA,0.0,0.0,0.0,,
竹山鎮,土地,豬頭棕段1-247地號,2519.0,,山坡地保育區,農牧用地,1090427,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,357,,0.0,0,,RPUNMLPKNHPFFDM17CA,0.0,0.0,0.0,,
竹山鎮,土地,安定段39地號,4091.53,農,,,1090429,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3790000,926,,0.0,0,,RPPNMLNKNHPFFDM09CA,0.0,0.0,0.0,,
竹山鎮,土地,大統段395地號,267.08,,鄉村區,乙種建築用地,1090428,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,1872,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLNKNHPFFDM56CA,0.0,0.0,0.0,,
水里鄉,土地,郡坑段13-364地號,2946.0,,山坡地保育區,農牧用地,1090416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1018,,0.0,0,,RPPNMLNKNHPFFEM56CA,0.0,0.0,0.0,,
魚池鄉,房地(土地+建物),南投縣魚池鄉大雁巷１５之６號,441.0,,山坡地保育區,農牧用地,1090406,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,1050401,105.45,2,2,2,有,無,7800000,,,0.0,0,,RPPOMLSLNHPFFCM07CA,105.45,0.0,0.0,,
埔里鎮,土地,文頭股段850地號,2346.53,,特定農業區,農牧用地,1090330,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11800000,5029,,0.0,0,,RPQOMLSLNHPFFCM17CA,0.0,0.0,0.0,,
國姓鄉,土地,北山坑段58-40地號,194.0,,鄉村區,乙種建築用地,1090423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,420000,2165,,0.0,0,瑕疵物件之交易。；袋地沒有出入路,RPSNMLNKNHPFFCM66CA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮鐵山路356號,77.44,,鄉村區,乙種建築用地,1090409,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690229,111.06,3,2,2,有,無,2900000,26112,,0.0,0,,RPVNMLOKNHPFFCM07CA,111.06,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮中山路三段２４６號三樓之９,14.28,住,,,1090316,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831231,105.25,3,1,2,有,無,3150000,29929,,0.0,0,,RPSNMLTKNHPFFCM27CA,72.82,3.06,9.47,,
草屯鎮,房地(土地+建物),南投縣草屯鎮中山里草溪路656號,181.04,農,,,1090406,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0530316,108.96,3,2,2,有,無,13000000,119310,,0.0,0,,RPPNMLSKNHPFFBM76CA,108.96,0.0,0.0,,
名間鄉,房地(土地+建物),南投縣名間鄉名松路一段１２８巷１７１號,74.51,,一般農業區,丙種建築用地,1090319,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830428,99.53,3,2,2,有,無,2600000,26123,,0.0,0,,RPOOMLMKNHPFFAM68CA,83.17,7.95,8.41,,
南投市,房地(土地+建物),南投縣南投市平山里平山二路63號,79.0,住,,,1090416,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0951207,156.38,4,2,3,有,無,6700000,42844,,0.0,0,,RPPOMLMKNHPFFAM78CA,151.88,1.24,3.26,,
南投市,房地(土地+建物),南投縣南投市育樂路３７之３號４樓,13.42,住,,,1090423,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820322,81.39,3,1,1,有,有,2380000,29242,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLNKNHPFFAM78CA,56.42,0.0,8.24,,
中寮鄉,土地,後寮段1751地號,6260.0,,山坡地保育區,農牧用地,1090427,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,319,,0.0,0,等2人共有,RPRNMLNKNHPFFAM98CA,0.0,0.0,0.0,,
中寮鄉,土地,二重溪段92-2地號,2341.45,,山坡地保育區,農牧用地,1090323,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,1239,,0.0,0,,RPSNMLNKNHPFFAM09CA,0.0,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投市中興路３２５號,71.44,,鄉村區,乙種建築用地,1090409,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0681108,109.29,4,3,3,有,無,5560000,50874,,0.0,0,,RPVNMLNKNHPFFAM76CA,109.29,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投市中興路２３１號,91.87,,鄉村區,乙種建築用地,1090417,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670901,99.04,4,2,3,有,無,4100000,41397,,0.0,0,,RPUNMLQLNHPFFAM07CA,99.04,0.0,0.0,,
南投市,土地,大崗段35-9地號,99.0,,工業區,丁種建築用地,1090303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2690000,27172,,0.0,0,,RPTNMLSLNHPFFAM17CA,0.0,0.0,0.0,,
中寮鄉,房地(土地+建物),南投縣中寮鄉永嘉新村２巷２４號,152.47,,山坡地保育區,丙種建築用地,1090416,土地3建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0830719,144.21,3,2,2,有,無,2250000,15602,,0.0,0,共有人二人,RPVNMLSLNHPFFAM37CA,117.45,12.58,14.18,,
南投市,房地(土地+建物),南投縣南投市中興路２３３之２號,94.08,,鄉村區,乙種建築用地,1090413,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0801203,189.58,4,3,3,有,無,5300000,27957,,0.0,0,,RPWNMLNKNHPFFAM86CA,182.54,7.04,0.0,,
名間鄉,土地,新弓鞋段647地號,42.55,,鄉村區,乙種建築用地,1090505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,21152,,0.0,0,畸零地或有合併使用之交易。；,RPQNMLOKNHPFFAM98CA,0.0,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投市祖祠路１４6號,87.76,住,,,1090410,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050623,174.43,4,3,5,有,無,10300000,59049,,0.0,0,,RPRNMLOKNHPFFAM09CA,167.4,0.0,7.03,,
南投市,土地,茄苳腳段218-2地號,534.0,農,,,1090322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12200000,22846,,0.0,0,含增建或未登記建物。；,RPTNMLNKNHPFFAM56CA,0.0,0.0,0.0,,
南投市,土地,成功段1363地號,100.0,住,,,1090418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2087000,20870,,0.0,0,,RPUNMLNKNHPFFAM66CA,0.0,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投市中興路田園二村２３號,91.23,住,,,1090425,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680219,89.36,3,2,2,有,無,4300000,48120,,0.0,0,,RPQNMLTKNHPFFAM86CA,89.36,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投市自立二路13號,3375.0,工,,,1090227,土地1建物1車位0,一層，二層，地下層,二層,工廠,見其他登記事項,見其他登記事項,0681227,524.65,0,0,0,無,無,142800000,,,0.0,0,,RPPNMLKLNHPFFAM58CA,524.65,0.0,0.0,,
草屯鎮,土地,中興段1666-9地號,110.72,住,,,1090409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6866000,62012,,0.0,0,,RPRNMLKLNHPFFBM88CA,0.0,0.0,0.0,,
草屯鎮,土地,中興段1666-9地號,34.6,住,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1945560,56230,,0.0,0,,RPSNMLKLNHPFFBM98CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物),南投縣草屯鎮碧山南路171巷12弄46號,885.0,農,,,1070206,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,見其他登記事項,1020626,222.7,4,2,5,有,無,16062000,,,0.0,0,,RPTNMLKLNHPFFBM09CA,222.7,0.0,0.0,,
魚池鄉,土地,貓段2-139地號,144.0,,山坡地保育區,特定目的事業用地,1090506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650880,4520,,0.0,0,高壓鐵塔用地,RPPNMLPKNHPFFCM56CA,0.0,0.0,0.0,,
魚池鄉,房地(土地+建物),南投縣魚池鄉永川巷１９之２６號,1154.0,,一般農業區,農牧用地,1090417,土地1建物1車位0,一層，二層，三層，見其他登記事項,三層,農舍,農舍,鋼筋混凝土造,1040701,308.15,6,3,7,有,無,19380000,,,0.0,0,,RPSNMLOKNHPFFCM76CA,290.21,0.0,17.94,,
國姓鄉,土地,水長流段2778-2地號,6084.0,,山坡地保育區,農牧用地,1090424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1310000,215,,0.0,0,,RPSNMLPKNHPFFCM86CA,0.0,0.0,0.0,,
埔里鎮,土地,小埔社段191-1285地號,61915.0,,山坡地保育區,林業用地,1090319,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34050000,550,,0.0,0,,RPWNMLLLNHPFFCM96CA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮鐵山三巷２０號,105.65,,鄉村區,乙種建築用地,1090418,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0840601,148.72,3,2,2,有,無,3700000,24879,,0.0,0,,RPTNMLQLNHPFFCM17CA,113.74,26.81,8.17,,
埔里鎮,土地,光榮段222地號,99.05,商,,,1090420,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,28269,,0.0,0,,RPQNMLOJOHPFFCM56CA,0.0,0.0,0.0,,
水里鄉,土地,鹿寮段533地號,7415.63,,山坡地保育區,農牧用地,1090421,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3420000,461,,0.0,0,,RPPNMLPLNHPFFEM86CA,0.0,0.0,0.0,,
鹿谷鄉,土地,興產段652地號,4044.8,都市：其他:保護區,,,1090324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,989,,0.0,0,,RPPNMLOKNHPFFDM56CA,0.0,0.0,0.0,,
鹿谷鄉,土地,內樹皮段16地號,328.0,,山坡地保育區,農牧用地,1090414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,5488,,0.0,0,共有人2人,RPQNMLOKNHPFFDM66CA,0.0,0.0,0.0,,
竹山鎮,土地,秀林段478地號,409.74,住,,,1090404,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6257152,15271,,0.0,0,,RPRNMLOKNHPFFDM76CA,0.0,0.0,0.0,,
鹿谷鄉,房地(土地+建物),南投縣鹿谷鄉初鄉村17鄰中和巷10號,60.29,,鄉村區,乙種建築用地,1090504,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690201,98.7,3,2,1,有,無,2450000,24823,,0.0,0,,RPUNMLOKNHPFFDM07CA,98.7,0.0,0.0,,
竹山鎮,土地,竹圍子段小段317-33地號,20.0,住,,,1090417,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,208000,10400,,0.0,0,,RPPNMLPKNHPFFDM66CA,0.0,0.0,0.0,,
竹山鎮,房地(土地+建物),南投縣竹山鎮竹圍巷４８號,153.0,住,,,1090323,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,102.52,3,2,2,有,無,3050000,29750,,0.0,0,,RPPNMLTKNHPFFDM07CA,102.52,0.0,0.0,,
竹山鎮,土地,中崎段61-1地號,3113.76,,一般農業區,農牧用地,1090418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5850000,1879,,0.0,0,,RPSNMLTKNHPFFDM37CA,0.0,0.0,0.0,,
竹山鎮,房地(土地+建物),南投縣竹山鎮枋坪巷２之３５弄２號五樓之２,9.17,住,,,1090507,土地2建物1車位0,五層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850309,23.9,1,1,1,有,有,880000,36820,,0.0,0,,RPTNMLSLNHPFFDM47CA,20.67,0.0,3.23,,
埔里鎮,土地,桃米坑段234-48地號,1702.0,,山坡地保育區,農牧用地,1090414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,470,,0.0,0,,RPUNMLPLNHPFFCM27DA,0.0,0.0,0.0,,
草屯鎮,土地,大堀段806地號,12.06,,鄉村區,乙種建築用地,1090504,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,127000,10531,,0.0,0,,RPPNMLOKNHPFFBM09DA,0.0,0.0,0.0,,
埔里鎮,土地,水尾段241-1851地號,81054.0,,山坡地保育區,林業用地,1081224,土地27建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40000000,493,,0.0,0,,RPQNMLKLNHPFFCM98DA,0.0,0.0,0.0,,
水里鄉,土地,新民和段752地號,2803.03,,特定農業區,農牧用地,1090325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,535,,0.0,0,受債權債務影響或債務抵償之交易。；,RPPNMLOKNHPFFEM76DA,0.0,0.0,0.0,,
竹山鎮,土地,大坑段大坑小段3-315地號,1010.0,,山坡地保育區,林業用地,1090505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,50,,0.0,0,,RPPNMLTLNHPFFDM17CA,0.0,0.0,0.0,,
竹山鎮,土地,大坑段中心崙小段36-111地號,2.65,,山坡地保育區,林業用地,1090504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,310,117,,0.0,0,,RPRNMLMLNHPFFDM66CA,0.0,0.0,0.0,,
竹山鎮,土地,前山段31地號,1755.9,,特定農業區,農牧用地,1090429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2160000,1230,,0.0,0,,RPVNMLPKNHPFFDM27CA,0.0,0.0,0.0,,
鹿谷鄉,土地,彰雅段265-2地號,2066.78,,山坡地保育區,林業用地,1090501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1452,,0.0,0,,RPVNMLOKNHPFFDM17CA,0.0,0.0,0.0,,
水里鄉,土地,新玉峰段819地號,5483.0,,山坡地保育區,農牧用地,1090506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6280000,1145,,0.0,0,,RPPNMLQLNHPFFEM96CA,0.0,0.0,0.0,,
集集鎮,土地,隘寮段559-588地號,2500.0,,山坡地保育區,農牧用地,1090421,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,370000,148,,0.0,0,,RPPNMLPKNHPFFEM76CA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮宣安路9號,118.46,,鄉村區,乙種建築用地,1080619,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0910404,209.09,3,2,2,有,無,2050000,9804,,0.0,0,親友、員工或其他特殊關係間之交易。；受債權債務影響或債務抵償之交易。；急買急賣。；,RPPNMLLKOHPFFCM88CA,209.09,0.0,0.0,,
國姓鄉,土地,水長流段2778地號,2600.0,,山坡地保育區,農牧用地,1090424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,580000,223,,0.0,0,,RPTNMLPKNHPFFCM96CA,0.0,0.0,0.0,,
國姓鄉,土地,水長流段2778-1地號,6000.0,,山坡地保育區,農牧用地,1090424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1310000,218,,0.0,0,,RPRNMLPKNHPFFCM76CA,0.0,0.0,0.0,,
魚池鄉,土地,木屐段8-1地號,984.67,,一般農業區,甲種建築用地,1090504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6252400,6350,,0.0,0,,RPPNMLSKNHPFFCM86CA,0.0,0.0,0.0,,
草屯鎮,土地,日新段376地號,96.0,工,,,1090425,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,23958,,0.0,0,,RPOOMLSLNHPFFBM86CA,0.0,0.0,0.0,,
草屯鎮,土地,青宅段605地號,22.1,,鄉村區,乙種建築用地,1090502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,13575,,0.0,0,,RPPNMLMJOHPFFBM78CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物),南投縣草屯鎮草溪路明德巷2號,86.37,,特定農業區,甲種建築用地,1090422,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700306,97.44,4,2,2,有,無,4175000,42847,,0.0,0,,RPPNMLLJOHPFFBM68CA,97.44,0.0,0.0,,
草屯鎮,土地,草屯段737-62地號,72.0,都市：其他:道路用地,,,1090414,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,95000,1319,,0.0,0,道路用地買賣公共設施保留地,RPPNMLQJOHPFFBM56CA,0.0,0.0,0.0,,
草屯鎮,土地,光華段423地號,350.0,,特定農業區,農牧用地,1090328,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,7143,,0.0,0,,RPQNMLOKNHPFFBM09CA,0.0,0.0,0.0,,
草屯鎮,土地,新豐段583地號,21.06,,鄉村區,乙種建築用地,1090408,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,286650,13611,,0.0,0,親友、員工或其他特殊關係間之交易。；畸零地或有合併使用之交易。；,RPRNMLOKNHPFFBM56CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物),南投縣草屯鎮成功路一段５８４號,92.0,都市：其他:倉儲區,,,1090408,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0770923,94.61,3,2,2,有,無,6750000,71346,,0.0,0,,RPSNMLOKNHPFFBM66CA,89.21,0.0,5.4,,
草屯鎮,土地,隘寮段44地號,136.89,住,,,1090415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,18993,,0.0,0,,RPTNMLOKNHPFFBM76CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物),南投縣草屯鎮史?路３９１巷１２號,28.97,,特定農業區,特定目的事業用地,1090427,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720412,75.32,3,1,1,有,無,2500000,33192,,0.0,0,,RPPNMLKLNHPFFBM68CA,60.93,0.0,6.48,,
南投市,房地(土地+建物),南投縣南投市中興路４６６巷１８號二樓,12.28,住,,,1090424,土地1建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831109,107.29,3,2,2,有,有,2250000,20971,,0.0,0,,RPPNMLPLNHPFFAM09CA,82.67,0.0,10.51,,
中寮鄉,房地(土地+建物),南投縣中寮鄉永平路446之12號,1518.0,,山坡地保育區,農牧用地,1090409,土地2建物1車位0,一層，二層，屋頂突出物,二層,農舍,農舍,鋼筋混凝土造,0891106,192.72,3,3,2,有,無,4250000,,,0.0,0,,RPRNMLPLNHPFFAM66CA,188.09,0.0,4.63,,
名間鄉,房地(土地+建物),南投縣名間鄉名松路一段３９７巷４８之４號,134.34,住,,,1090504,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0831223,153.35,4,2,3,有,無,4080000,26606,,0.0,0,,RPTNMLTKNHPFFAM17CA,153.35,0.0,0.0,,
南投市,建物,南投縣南投市大同街１巷１０號,0.0,,,,1090309,土地0建物1車位1,全,四層,透天厝,住商用,鋼筋混凝土造,0870106,280.34,3,1,4,有,無,6000000,21403,其他,31.81,0,,RPUNMLTKNHPFFAM27CA,269.36,0.0,10.98,,
南投市,房地(土地+建物),南投縣南投市營北路１２６號,78.07,住,,,1090424,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0900419,155.59,5,3,4,有,無,7800000,50132,,0.0,0,,RPQNMLPKNHPFFAM09CA,140.13,0.0,15.46,,
南投市,土地,茄苳腳段383-30地號,189.18,,鄉村區,乙種建築用地,1090503,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,13215,,0.0,0,土地增值稅共11058元不含於買賣價由買方負擔,RPSNMLPKNHPFFAM66CA,0.0,0.0,0.0,,
