鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中正路二段２９８號,97.38,,特定農業區,甲種建築用地,1090411,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670101,114.76,3,2,3,有,無,5500000,47926,,0.0,0,含增建或未登記建物。；,RPRNMLSKNHPFFAU67CA,114.76,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路４９３巷１９號四樓之一,17.45,住,,,1090409,土地1建物1車位0,四層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081217,42.81,1,1,1,有,有,2850000,66573,,0.0,0,,RPRQMLSKNHPFFAU97CA,28.02,0.0,4.04,,
壽豐鄉,土地,萬壽段一小段176-13地號,203.0,,鄉村區,乙種建築用地,1090316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,20690,,0.0,0,,RPTOMLNKNHPFFAU47CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛八街１０９號三樓之五,8.14,住,,,1090325,土地1建物1車位0,三層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850517,34.62,1,1,1,有,無,1300000,37551,,0.0,0,,RPUOMLNKNHPFFAU57CA,23.39,0.0,4.49,,
新城鄉,房地(土地+建物),花蓮縣新城鄉中山路５６之７號,1602.25,農,,,1090315,土地2建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,0990730,242.91,10,2,10,有,無,29000000,,,0.0,0,含增建或未登記建物。；,RPQOMLOKNHPFFAU27CA,225.2,0.0,17.71,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉舊村四街１０５號,108.35,住,,,1090408,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090115,189.33,4,2,5,有,無,11500000,60741,,0.0,0,,RPVOMLOKNHPFFAU77CA,175.05,0.0,14.28,,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里四路１６之８號,93.0,住,,,1090417,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1041110,189.01,4,2,5,有,無,10000000,52907,,0.0,0,,RPWOMLOKNHPFFAU87CA,173.52,0.0,15.49,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉北安街１８５之９號,68.0,農,,,1081205,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090210,140.23,5,2,3,有,無,9150000,65250,,0.0,0,,RPTPMLOKNHPFFAU67CA,126.33,0.0,13.9,,
吉安鄉,土地,福興段888-4地號,649.0,農,,,1090325,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5300000,8166,,0.0,0,雙方協議本買賣標的有部分被路地佔用，賣方同意補貼買方新台幣壹拾萬元於尾款直接扣除，往後買方不得以任何理由再向賣方要求賠償，絕無異議。,RPWPMLOKNHPFFAU97CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路５３５巷２５之２號五樓,19.5,住,,,1090330,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831005,61.87,1,1,1,有,無,4500000,72733,,0.0,0,,RPSNMLPKNHPFFAU47CA,41.32,0.0,8.79,,
壽豐鄉,土地,明月段479地號,696.24,,山坡地保育區,農牧用地,1090428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,1724,,0.0,0,,RPUNMLPKNHPFFAU67CA,0.0,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十一街１號四樓之六,23.84,住,,,1090409,土地2建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840516,126.61,3,2,2,有,無,5200000,41071,,0.0,0,,RPQOMLPKNHPFFAU37CA,74.29,0.0,9.16,,
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路６２３號,87.0,住,,,1090401,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0660829,116.96,5,0,6,有,無,12800000,109439,,0.0,0,含增建或未登記建物。；,RPSOMLPKNHPFFAU57CA,116.96,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段７３０號六樓之十五,5.63,住,,,1090502,土地1建物1車位0,六層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840819,28.58,1,1,1,有,有,1200000,41987,,0.0,0,,RPVOMLPJOHPFFAU87CA,20.15,1.01,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海六街１９３號,916.21,農,,,1090421,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,0971128,248.11,5,5,5,有,無,19000000,,,0.0,0,,RPPPMLLKOHPFFAU07CA,233.26,0.0,14.85,,
花蓮市,房地(土地+建物),花蓮縣花蓮市華興街１２０巷１１之２號,161.06,住,,,1090420,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030422,252.37,6,2,6,有,無,16500000,65380,,0.0,0,,RPXQMLKKOHPFFAU87CA,234.81,0.89,16.67,,
壽豐鄉,土地,政明段603地號,15.16,商,,,1090422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,783620,51690,,0.0,0,向政府機關承購之案件。；,RPOPMLOKNHPFFAU37EA,0.0,0.0,0.0,,
新城鄉,土地,佳東段769地號,325.58,,特定農業區,農牧用地,1090427,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,751000,2307,,0.0,0,含增建或未登記建物。；依土地法第73條之1規定標售取得,RPTOMLPKNHPFFAU87EA,0.0,0.0,0.0,,
光復鄉,土地,水廣段741地號,340.74,,一般農業區,農牧用地,1090422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,415777,1220,,0.0,0,向政府機關承購之案件。；,RPTNMLTJOHPFFBU28EA,0.0,0.0,0.0,,
萬榮鄉,土地,紅葉段1255地號,5884.0,,山坡地保育區,林業用地,1090429,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,14,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLPKNHPFFBU37DA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市民享八街２２號五樓之二,15.25,住,,,1090406,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081213,50.42,2,1,1,有,無,5080000,100754,,0.0,0,,RPPNMLRKNHPFFAU37CA,45.19,0.0,5.23,,
新城鄉,房地(土地+建物),花蓮縣新城鄉光復路４４８巷３號,80.0,農,,,1090416,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0861226,176.93,4,2,3,有,無,6700000,37868,,0.0,0,,RPRNMLPKNHPFFAU37CA,159.8,5.71,11.42,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉自強路２６號,84.0,住,,,1090331,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0950206,179.3,5,2,5,有,無,14000000,78081,,0.0,0,,RPVNMLPKNHPFFAU77CA,171.03,0.0,8.27,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁三街２５９之３號,131.0,住,,,1090423,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1081017,202.75,4,3,4,有,無,12800000,63132,,0.0,0,,RPOOMLPKNHPFFAU17CA,183.22,0.0,19.53,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉祥二街２３號,72.67,住,,,1090421,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0791116,129.99,4,2,3,有,無,3000000,23079,,0.0,0,親友、員工或其他特殊關係間之交易。；母子間買賣,RPSPMLOKNHPFFAU57CA,120.16,0.0,9.83,,
花蓮市,房地(土地+建物),花蓮縣吉安鄉自強路５０７巷２１號二樓,32.85,住,,,1090501,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771125,97.34,3,2,2,有,無,5800000,59585,,0.0,0,,RPXNMLTKNHPFFAU38CA,82.2,0.0,9.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市福建街４０６號六樓之三,9.3,商,,,1090312,土地1建物1車位0,六層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1090102,56.489999999999995,1,1,1,有,有,3890000,68862,,0.0,0,,RPWOMLTKNHPFFAU38CA,33.5,0.0,3.0,,
新城鄉,土地,康樂段91-1地號,596.69,,一般農業區,農牧用地,1090424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,2681,,0.0,0,,RPPNMLKLNHPFFAU76CA,0.0,0.0,0.0,,
壽豐鄉,土地,豐山段753地號,34.28,,鄉村區,乙種建築用地,1090502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,35006,,0.0,0,,RPRNMLKLNHPFFAU96CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街７６號四樓之二,14.14,商,,,1090310,土地3建物1車位0,四層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090102,79.99000000000001,2,1,1,有,有,4700000,58757,,0.0,0,,RPSOMLKLNHPFFAU17CA,51.7,0.0,5.19,,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國盛一街７６號四樓之一,14.14,商,,,1090310,土地3建物1車位1,四層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090102,93.74000000000001,2,1,1,有,有,6150000,65607,一樓平面,13.75,0,,RPTOMLKLNHPFFAU27CA,51.7,0.0,5.19,,
花蓮市,土地,民心段64地號,2539.9,工,,,1090506,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52245000,20570,,0.0,0,,RPOOMLLLNHPFFAU86CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市國興一街７６號二樓之一,19.35,住,,,1090331,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830318,105.63,3,2,1,有,無,3750000,35501,,0.0,0,,RPPOMLLLNHPFFAU96CA,74.56,0.0,9.03,,
光復鄉,土地,西富段1101地號,2565.71,,特定農業區,農牧用地,1090404,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2450000,955,,0.0,0,,RPPNMLSKNHPFFBU57CA,0.0,0.0,0.0,,
光復鄉,土地,大安段736-1地號,484.0,住,,,1090325,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4169000,8614,,0.0,0,含增建或未登記建物。；,RPQNMLMJOHPFFBU07CA,0.0,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉北安街１８５之１０號,74.0,農,,,1071005,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090210,168.27,4,2,6,有,無,10550000,62697,,0.0,0,,RPRPMLMKOHPFFAU37CA,153.41,0.0,14.86,,
玉里鎮,建物,花蓮縣玉里鎮中華路２７６號,0.0,,,,1090429,土地0建物1車位0,全,二層,透天厝,住家用,鋼骨或鋼骨混合造,1070227,104.81,2,1,1,有,無,2500000,23853,,0.0,0,買賣規費.代辦費一切費用由買方負擔.,RPPNMLPKNHPFFCU37CA,100.72,0.0,4.09,,
富里鄉,房地(土地+建物),花蓮縣富里鄉后庄路４６之１號,148.05,,鄉村區,乙種建築用地,1090403,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850915,191.19,4,2,3,有,無,2420000,12658,,0.0,0,,RPUNMLPKNHPFFCU87CA,191.19,0.0,0.0,,
富里鄉,土地,大里段2893-2地號,551.0,,山坡地保育區,農牧用地,1090415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,544,,0.0,0,,RPRNMLSKNHPFFCU87CA,0.0,0.0,0.0,,
瑞穗鄉,土地,源北段800地號,4875.02,,特定農業區,農牧用地,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2950000,605,,0.0,0,,RPQNMLTKNHPFFCU87CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市民德三街１巷２號四樓,61.25,住,,,1090326,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760620,136.32,3,1,2,有,無,5100000,37412,,0.0,0,,RPTOMLMKOHPFFAU47CA,108.32,0.0,10.43,,
萬榮鄉,土地,悅付南段884地號,133.67,,一般農業區,農牧用地,1090219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,449,,0.0,0,,RPPNMLTKNHPFFBU67CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街７６號七樓之二,14.14,商,,,1090310,土地3建物1車位0,七層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090102,79.99000000000001,2,1,1,有,有,5200000,65008,,0.0,0,,RPSPMLKLNHPFFAU27CA,51.7,0.0,5.19,,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國盛一街７６號六樓之二,14.14,商,,,1090319,土地3建物1車位1,六層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090102,93.93,2,1,1,有,有,5650000,60151,升降平面,13.75,0,,RPTPMLKLNHPFFAU37CA,51.7,0.0,5.19,,
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段７３０之１號,5.63,住,,,1090430,土地1建物1車位0,一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,40.260000000000005,1,0,1,有,有,1630000,40487,,0.0,0,,RPXOMLKLNHPFFAU67CA,24.24,0.0,5.93,,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國盛一街７６號五樓之三,9.43,商,,,1090310,土地3建物1車位1,五層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1090102,73.12,1,1,1,有,有,3700000,50602,升降平面,13.75,0,,RPOPMLKLNHPFFAU86CA,34.32,0.0,1.76,,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街７６號三樓之五,9.43,商,,,1090310,土地3建物1車位0,三層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1090102,55.660000000000004,1,1,1,有,有,3400000,61085,,0.0,0,,RPXNMLKLNHPFFAU57CA,32.73,0.0,1.76,,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街７６號三樓之六,9.43,商,,,1090310,土地3建物1車位0,三層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1090102,59.58,1,1,1,有,有,3600000,60423,,0.0,0,,RPQOMLKLNHPFFAU96CA,35.52,0.0,1.92,,
