鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鼓山區,房地(土地+建物),高雄市鼓山區美術東四路458號12樓之20,6.09,商,,,1070209,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980325,62.989999999999995,1,1,1,有,有,有,13000,206,,0.0,0,,RPQOMLMKKHNFFAE77CC
苓雅區,建物,高雄市苓雅區自強三路5號29樓-3,1.44,商,,,1070205,土地0建物1車位0,二十九層,85,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0880401,39.3,1,0,1,有,有,有,8000,204,,0.0,0,,RPXNMLMKKHNFFBE48CC
苓雅區,車位,高雄市苓雅區新光路62巷B4-183車位,0.0,商,,,1070131,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,1700,,坡道平面,12.66,1700,,RPQOMLMKKHNFFBE87CC
苓雅區,車位,高雄市苓雅區新光路62巷B1-001車位,0.0,商,,,1070203,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,2500,,坡道平面,14.64,2500,,RPROMLMKKHNFFBE97CC
苓雅區,房地(土地+建物),高雄市苓雅區民權一路26巷1號6樓之5,2.06,住,,,1070125,土地1建物1車位0,六層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840127,133.61,2,2,1,有,有,有,12000,90,,0.0,0,,RPSOMLMKKHNFFBE08CC
苓雅區,房地(土地+建物),高雄市苓雅區福德二路262巷10之2號,11.87,住,,,1070119,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0580315,48.73,2,1,1,有,無,有,7000,144,,0.0,0,,RPVPMLMKKHNFFBE48CC
新興區,房地(土地+建物),高雄市新興區復興一路65號,94.0,商,,,1070203,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0660112,179.96,0,0,0,無,無,無,38000,211,,0.0,0,,RPPQMLMKKHNFFBE97CC
三民區,建物,高雄市三民區民族一路５２９之３號,0.0,住,,,1070126,土地0建物0車位0,二層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0891124,63.66,1,0,1,有,有,無,10000,157,,0.0,0,公設面積無法分算,RPPOMLMKKHNFFDE97CC
三民區,建物,高雄市三民區明誠二路１０號,0.0,住,,,1070129,土地0建物0車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0840518,119.81,0,1,1,有,有,有,19000,159,,0.0,0,,RPROMLMKKHNFFDE18CC
三民區,房地(土地+建物)+車位,高雄市三民區河堤路512-8號6樓,16.17,住,,,1070203,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860709,138.72,4,2,2,有,有,有,16500,119,坡道平面,17.42,0,,RPWOMLMKKHNFFDE68CC
三民區,房地(土地+建物),高雄市三民區和順街31號9樓之1,12.09,商,,,1070209,土地1建物1車位0,九層,11,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800812,134.38,3,2,1,有,有,無,12000,89,,0.0,0,,RPXPMLMKKHNFFDE88CC
楠梓區,房地(土地+建物),高雄市楠梓區加宏路191巷55號1樓,19.13,其他,,,1070208,土地1建物1車位0,一層,15,店面(店鋪),住商用,鋼筋混凝土造,0951130,216.99,0,2,2,有,無,有,32000,147,,0.0,0,,RPXQMLMKKHNFFEE09CC
左營區,房地(土地+建物),高雄市左營區博愛四路226巷7號二樓,6.17,住,,,1070211,土地1建物1車位0,二層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840817,86.48,2,1,1,有,有,有,11180,129,,0.0,0,,RPPRMLMKKHNFFEE38CC
鳳山區,房地(土地+建物),高雄市鳳山區自治街10號,85.0,住,,,1070205,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0661026,179.0,4,2,3,有,無,有,17000,95,,0.0,0,,RPUNMLMKKHNFFGE68CC
