鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
金城鎮,房地(土地+建物),金門縣金城鎮珠浦北路４６之２號,32.77,商,,,1061025,土地2建物1車位0,一層，見其他登記事項,七層,店面(店鋪),店舖,鋼筋混凝土造,1060726,169.69,0,0,0,無,無,27500000,162060,,0.0,0,,RPWNMLRKJIMFFAW67CA,96.58,9.16,0.0,,
金寧鄉,房地(土地+建物),金門縣金寧鄉下堡１５０之１號三樓,57.19,其他,,,1061031,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,1021120,110.17,3,2,2,有,無,7700000,69892,,0.0,0,,RPTNMLOKJIMFFAW07CA,92.48,0.0,5.56,,
金湖鎮,房地(土地+建物),金門縣金湖鎮市港三路２２７號８樓之８,11.27,住,,,1061019,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1041125,61.269999999999996,1,2,1,有,有,4500000,73445,,0.0,0,,RPRNMLKLJIMFFAW56CA,33.64,0.0,4.65,,
金城鎮,房地(土地+建物),金門縣金城鎮民權路７０巷３弄１８號,96.0,住,,,1061102,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0750313,192.0,5,2,2,有,無,8500000,44271,,0.0,0,,RPQNMLLLJIMFFAW56CA,184.0,0.0,8.0,,
金湖鎮,土地,湖前段204-15地號,410.0,農,,,1061108,土地16建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4086810,9968,,0.0,0,,RPQNMLRLJIMFFAW27DA,0.0,0.0,0.0,,
金城鎮,土地,后豐港段262-1地號,301.0,其他,,,1061016,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2408000,8000,,0.0,0,金門縣政府協議價購案,RPPNMLKLJIMFFAW09DA,0.0,0.0,0.0,,
金湖鎮,土地,湖前段184-1地號,173.49,其他,,,1061016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2593676,14950,,0.0,0,金門縣政府協議價購案,RPQNMLKLJIMFFAW56DA,0.0,0.0,0.0,,
金城鎮,土地,東紅山段281地號,982.52,農,,,1061113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,9160,,0.0,0,,RPSNMLLLJIMFFAW76CA,0.0,0.0,0.0,,
金城鎮,房地(土地+建物),金門縣金城鎮珠浦北路４６之２號四樓,28.0,商,,,1061018,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1060726,161.75,4,2,2,有,無,11800000,72952,,0.0,0,,RPQOMLRKJIMFFAW17CA,84.85,12.03,10.23,,
金城鎮,房地(土地+建物),金門縣金城鎮珠浦北路４６之２號五樓,28.0,商,,,1061027,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1060726,161.75,3,2,2,有,無,11800000,72952,,0.0,0,,RPUOMLRKJIMFFAW57CA,84.85,12.03,10.23,,
金湖鎮,土地,多年段993地號,150.68,農,,,1061026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,210000,1394,,0.0,0,沒通路之農地,RPTNMLRKJIMFFAW37CA,0.0,0.0,0.0,,
金湖鎮,房地(土地+建物),金門縣金湖鎮環島南路塔后段5巷7號,52.78,住,,,1061114,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),店舖、集合住宅,鋼筋混凝土造,1000308,102.88,3,1,1,有,無,6000000,58320,,0.0,0,,RPPNMLRKJIMFFAW07DA,86.66,0.0,7.51,,
金寧鄉,房地(土地+建物),金門縣金寧鄉安岐229號,66.35,其他,,,1061107,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),集合住宅。,鋼筋混凝土造,1060525,94.41,3,2,2,有,無,5600000,59316,,0.0,0,,RPSNMLRKJIMFFAW37DA,79.29,0.0,8.31,,
