編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLSLQHPFFAP28DA,15,177.08,住家用,鋼筋混凝土造,94年5月20日,四層,一層 二層 三層 四層 見其他登記事項
RPQOMLOJRHPFFBP27DA,27,58.80,住商用,鋼筋混凝土造,83年1月22日,九層,一層 夾層
RPQOMLOJRHPFFBP27DA,27,8.14,地下室﹕２２８７﹒３３平方公尺,鋼筋混凝土造,83年1月22日,九層,
RPQOMLOJRHPFFBP27DA,27,.82,共有部份,鋼筋混凝土造,83年1月21日,,
RPQOMLOJRHPFFBP27DA,27,.54,共有部份,鋼筋混凝土造,83年1月21日,,
RPQOMLOJRHPFFBP27DA,27,.63,共有部份,鋼筋混凝土造,83年1月21日,,
RPQOMLOJRHPFFBP27DA,27,1.78,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLKLQHPFFCP07DA,38,109.56,住商用,加強磚造,71年4月17日,二層,一層 二層 騎樓
RPPNMLKKRHPFFCP86DA,6,215.95,住宅、樓梯間,鋼筋混凝土造,103年5月5日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPRNMLNLQHPFFEP57DA,34,128.63,住家用,鋼筋混凝土造,75年11月1日,二層,一層 二層 電梯樓梯間
RPXNMLRJRHPFFDP38DA,27,169.62,住家用,鋼筋混凝土造,82年12月10日,四層,一層 二層 三層 四層 陽台
RPVNMLOKQHPFFDP87DA,30,176.85,住家用,加強磚造,79年5月1日,二層,一層 二層 陽台 電梯樓梯間
RPUNMLKKQHPFFAP17EA,39,113.99,住家用,ＲＣ構架加強磚造,70年12月5日,二層,一層 二層 電梯樓梯間
RPPNMLTJRHPFFDP77DA,,71.03,住宅、樓梯間,鋼筋混凝土造,109年5月6日,三層,一層 二層 三層 見其他登記事項
RPPNMLTJRHPFFDP77DA,,71.03,住宅、樓梯間,鋼筋混凝土造,109年5月6日,三層,一層 二層 三層 見其他登記事項
RPWNMLRJRHPFFDP28DA,1,185.19,住宅、樓梯間,鋼筋混凝土造,108年10月31日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPQOMLKKRHPFFCP17EA,,170.99,住家用,鋼筋混凝土造,109年3月4日,三層,一層 二層 三層 陽台
RPSNMLLKRHPFFAP17EA,27,69.15,住家用,鋼筋混凝土造,82年2月23日,五層,五層
RPSNMLLKRHPFFAP17EA,27,10.14,共有部份,鋼筋混凝土造,82年2月23日,五層,
RPXNMLLKRHPFFAP67EA,1,197.14,住宅、樓梯間,鋼筋混凝土造,108年9月16日,三層,一層 二層 三層 陽台 屋頂突出物
RPOOMLLKRHPFFAP86EA,1,180.01,住宅、樓梯間,鋼筋混凝土造,108年9月16日,三層,一層 二層 三層 陽台 屋頂突出物
