編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLOJRHPFFAM66DA,41,10.14,住家用,鋼筋混凝土加強磚造,68年10月4日,一層,一層
RPVNMLOJRHPFFAM27DA,27,210.43,住家用,鋼筋混凝土造,82年2月12日,三層,一層 二層 三層 屋頂突出物
RPRNMLRJRHPFFAM17DA,8,127.59,農舍,鋼筋混凝土造,101年11月19日,一層,一層
RPPOMLSJRHPFFAM17DA,,.65,警衛室,鋼筋混凝土造,88年2月5日,一層,一層 雨遮
RPPOMLSJRHPFFAM17DA,,213.18,住家用,鋼筋混凝土造,88年2月5日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPXNMLTJRHPFFAM97DA,,82.38,住家用,鋼筋混凝土加強磚造,69年12月0日,一層,一層
RPROMLKKQHPFFBM66DA,37,277.29,住商用,鋼筋混凝土造,72年8月9日,四層,一層 二層 三層 四層 陽台 騎樓
RPUNMLRJRHPFFBM57DA,,168.74,住家用,鋼筋混凝土造,109年6月12日,四層,一層 二層 三層 四層 陽台
RPVNMLRLQHPFFCM87DA,16,30.36,住家用,鋼筋混凝土造,93年5月11日,三層,一層 平台
RPVNMLRLQHPFFCM87DA,16,13.53,梯間,鋼筋混凝土造,93年5月11日,三層,
RPPNMLTJRHPFFBM27DA,41,93.08,住家用,鋼筋混凝土加強磚造,67年12月20日,二層,一層 二層
RPRNMLSJRHPFFBM37DA,5,173.51,住家用,鋼筋混凝土造,104年4月20日,四層,一層 二層 三層 四層 陽台
RPSNMLSLQHPFFCM67DA,,159.67,住家用,ＲＣ造,109年5月18日,三層,一層 二層 三層
RPRNMLPJPHPFFDM07DA,1,242.08,住家用,鋼筋混凝土造,108年11月19日,四層,一層 二層 三層 四層 陽台
RPRNMLMJRHPFFDM96DA,15,118.58,住商用,鋼筋混凝土造,94年9月13日,二層,一層 二層 陽台 騎樓
