鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090712,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.82,3,2,2,有,無,9850000,90662,坡道平面,30.72,1500000,,RPSQMLMLIIPFFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090229,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.82,3,2,2,有,無,9550000,87948,坡道平面,30.72,1450000,,RPTQMLMLIIPFFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090517,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,10450000,87524,坡道平面,30.72,1400000,,RPVQMLMLIIPFFBJ56CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090822,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,10500000,86619,坡道平面,29.64,1450000,,RPWQMLMLIIPFFBJ66CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090621,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,10480000,87331,坡道平面,30.72,1450000,,RPXOMLNLIIPFFBJ66CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090530,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,10850000,90426,坡道平面,30.72,1500000,,RPPPMLNLIIPFFBJ58CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090206,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,10700000,89942,坡道平面,30.72,1400000,,RPQPMLNLIIPFFBJ68CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090809,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,10930000,91199,坡道平面,30.72,1500000,,RPRPMLNLIIPFFBJ78CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090208,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,10880000,91199,坡道平面,30.72,1450000,,RPSPMLNLIIPFFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090802,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,11200000,93327,坡道平面,30.72,1550000,,RPTPMLNLIIPFFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090503,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,11000000,92360,坡道平面,30.72,1450000,,RPVPMLNLIIPFFBJ56CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090321,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,11000000,92360,坡道平面,30.72,1450000,,RPWPMLNLIIPFFBJ66CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090807,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,10800000,89942,坡道平面,30.72,1500000,,RPXPMLNLIIPFFBJ76CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090815,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,10950000,90909,坡道平面,30.72,1550000,,RPOQMLNLIIPFFBJ58CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.28,商,,,1090718,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.12,3,2,2,有,無,10860000,91006,坡道平面,30.72,1450000,,RPPQMLNLIIPFFBJ68CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,11.9,商,,,1090725,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,7450000,100655,坡道平面,29.64,1300000,,RPQQMLNLIIPFFBJ78CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,11.9,商,,,1090411,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,7500000,102466,坡道平面,30.72,1350000,,RPRQMLNLIIPFFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,11.9,商,,,1090628,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,7860000,108464,坡道平面,30.72,1350000,,RPSQMLNLIIPFFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,11.9,商,,,1090605,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,7500000,102466,坡道平面,30.72,1350000,,RPTQMLNLIIPFFBJ09CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,11.9,商,,,1090120,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,7600000,104132,坡道平面,30.72,1350000,,RPUQMLNLIIPFFBJ56CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,11.9,商,,,1090229,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,7690000,104583,坡道平面,29.64,1300000,,RPVQMLNLIIPFFBJ66CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,11.9,商,,,1090308,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,7670000,105074,坡道平面,29.64,1250000,,RPTOMLRLIIPFFBJ66CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,11.9,商,,,1090201,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,7750000,106631,坡道平面,30.72,1350000,,RPVOMLRLIIPFFBJ86CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,11.9,商,,,1090223,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,7750000,106631,坡道平面,30.72,1350000,,RPWOMLRLIIPFFBJ96CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,11.9,商,,,1090215,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,7800000,107464,坡道平面,30.72,1350000,,RPXOMLRLIIPFFBJ07CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,11.9,商,,,1090228,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,8000000,110796,坡道平面,30.72,1350000,,RPOPMLRLIIPFFBJ88CB
竹北市,房地(土地+建物),新竹縣竹北市站前段517地號,11.67,商,,,1090121,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.74,2,2,1,有,無,6580000,72515,,0.0,0,,RPPPMLRLIIPFFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090711,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8300000,97706,坡道平面,30.72,1400000,,RPQPMLRLIIPFFBJ09CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090517,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8700000,104078,坡道平面,30.72,1350000,,RPRPMLRLIIPFFBJ56CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090419,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8600000,102662,坡道平面,30.72,1350000,,RPTOMLTLIIPFFBJ86CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090625,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8450000,100538,坡道平面,30.72,1350000,,RPUOMLTLIIPFFBJ96CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090620,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8280000,98131,坡道平面,30.72,1350000,,RPVOMLTLIIPFFBJ07CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090625,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8410000,99972,坡道平面,30.72,1350000,,RPWOMLTLIIPFFBJ17CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090708,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8500000,101246,坡道平面,30.72,1350000,,RPXOMLTLIIPFFBJ27CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090220,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8420000,100113,坡道平面,30.72,1350000,,RPOPMLTLIIPFFBJ09CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090710,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8250000,97706,坡道平面,30.72,1350000,,RPPPMLTLIIPFFBJ56CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090613,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8320000,98697,坡道平面,30.72,1350000,,RPQPMLTLIIPFFBJ66CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090106,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8300000,97629,坡道平面,29.64,1300000,,RPRPMLTLIIPFFBJ76CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090822,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8550000,99024,坡道平面,29.64,1450000,,RPSPMLTLIIPFFBJ86CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090411,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8670000,102945,坡道平面,30.72,1400000,,RPTPMLTLIIPFFBJ96CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,13.24,商,,,1090719,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.34,2,2,2,有,無,8550000,100538,坡道平面,30.72,1450000,,RPUPMLTLIIPFFBJ07CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090726,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9400000,86630,坡道平面,30.72,1450000,,RPWPMLTLIIPFFBJ27CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090705,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9650000,88809,坡道平面,30.72,1500000,,RPXPMLTLIIPFFBJ37CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090816,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9300000,85540,坡道平面,30.72,1450000,,RPOQMLTLIIPFFBJ56CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090801,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9600000,88264,坡道平面,30.72,1500000,,RPTNMLSJJIPFFBJ56CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090418,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9500000,87719,坡道平面,30.72,1450000,,RPUNMLSJJIPFFBJ66CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090815,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9650000,88853,坡道平面,29.64,1400000,,RPVNMLSJJIPFFBJ76CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090822,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9630000,88638,坡道平面,29.64,1400000,,RPWNMLSJJIPFFBJ86CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090816,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9530000,87561,坡道平面,29.64,1400000,,RPXNMLSJJIPFFBJ96CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090813,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9800000,90988,坡道平面,30.72,1450000,,RPOOMLSJJIPFFBJ78CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090808,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9990000,91969,坡道平面,30.72,1550000,,RPPOMLSJJIPFFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090718,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9550000,88264,坡道平面,30.72,1450000,,RPQOMLSJJIPFFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090628,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9500000,88264,坡道平面,30.72,1400000,,RPROMLSJJIPFFBJ09CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090801,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9550000,87174,坡道平面,30.72,1550000,,RPSOMLSJJIPFFBJ56CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,15.94,商,,,1090315,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.49,3,2,2,有,無,9500000,88264,坡道平面,30.72,1400000,,RPTOMLSJJIPFFBJ66CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090618,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8300000,101638,坡道平面,30.72,1350000,,RPUOMLSJJIPFFBJ76CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090116,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8250000,100777,坡道平面,29.64,1250000,,RPVOMLSJJIPFFBJ86CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090214,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8250000,100777,坡道平面,29.64,1250000,,RPWOMLSJJIPFFBJ96CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090724,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8100000,98713,坡道平面,30.72,1350000,,RPXOMLSJJIPFFBJ07CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090228,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8100000,98713,坡道平面,30.72,1350000,,RPOPMLSJJIPFFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090322,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8230000,100614,坡道平面,30.72,1350000,,RPPPMLSJJIPFFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090613,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8280000,101345,坡道平面,30.72,1350000,,RPQPMLSJJIPFFBJ09CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090704,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8390000,102954,坡道平面,30.72,1350000,,RPRPMLSJJIPFFBJ56CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090119,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8350000,101638,坡道平面,30.72,1400000,,RPSPMLSJJIPFFBJ66CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090509,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8340000,101492,坡道平面,30.72,1400000,,RPTPMLSJJIPFFBJ76CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090509,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8090000,97836,坡道平面,30.72,1400000,,RPUPMLSJJIPFFBJ86CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090111,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8000000,96519,坡道平面,30.72,1400000,,RPVPMLSJJIPFFBJ96CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090328,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8500000,103832,坡道平面,30.72,1400000,,RPWPMLSJJIPFFBJ07CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,12.79,商,,,1090223,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.1,2,2,2,有,無,8200000,100175,坡道平面,30.72,1350000,,RPXPMLSJJIPFFBJ17CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.06,商,,,1090123,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.68,3,2,2,有,無,10600000,90630,坡道平面,30.72,1450000,,RPOQMLSJJIPFFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.06,商,,,1090307,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.68,3,2,2,有,無,10600000,90630,坡道平面,30.72,1450000,,RPPQMLSJJIPFFBJ09CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.06,商,,,1090320,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.68,3,2,2,有,無,10610000,90729,坡道平面,30.72,1450000,,RPQQMLSJJIPFFBJ56CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.06,商,,,1090307,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.68,3,2,2,有,無,10600000,90630,坡道平面,30.72,1450000,,RPRQMLSJJIPFFBJ66CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.06,商,,,1090620,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.68,3,2,2,有,無,10380000,88451,坡道平面,30.72,1450000,,RPSQMLSJJIPFFBJ76CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.06,商,,,1090621,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.68,3,2,2,有,無,10560000,89739,坡道平面,30.72,1500000,,RPTQMLSJJIPFFBJ86CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.06,商,,,1090529,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.68,3,2,2,有,無,10600000,90630,坡道平面,30.72,1450000,,RPUQMLSJJIPFFBJ96CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.06,商,,,1090202,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.68,3,2,2,有,無,10660000,91224,坡道平面,30.72,1450000,,RPVQMLSJJIPFFBJ07CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.06,商,,,1090320,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.68,3,2,2,有,無,10680000,91422,坡道平面,30.72,1450000,,RPWNMLTJJIPFFBJ96CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市站前段517地號,17.06,商,,,1090701,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.68,3,2,2,有,無,10590000,90036,坡道平面,30.72,1500000,,RPOOMLTJJIPFFBJ88CB
